"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default_payment_next_month"
18877,360000,2,2,1,31,-1,-1,-1,-1,-1,-1,290301,11409,-61506,3859,415,415,15480,365,73000,415,415,50136,1
18878,220000,2,1,2,30,0,0,0,0,0,0,55237,42480,37160,29161,20209,22679,3869,2000,3776,606,10764,3217,0
18879,110000,2,2,2,30,0,0,0,0,0,0,38903,66346,58421,47943,40092,44463,2481,2880,2269,1418,5000,2000,0
18880,3e+05,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
18881,350000,2,1,2,30,-2,-2,-1,-1,0,0,36560,2668,3222,21755,15258,16002,2670,3222,21755,500,1000,475,0
18882,50000,2,2,2,31,0,0,0,0,0,0,49583,50718,48853,48739,9372,9736,2100,2314,1200,1000,1000,500,0
18883,210000,2,1,2,30,-1,-1,-1,-1,-1,-1,16457,2040,5961,1829,1652,584,2691,5961,1829,1652,584,5430,0
18884,120000,2,1,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
18885,3e+05,2,1,1,31,0,0,0,0,0,0,94529,6656,6722,8605,28405,-105,6090,2000,4000,20000,5000,4000,0
18886,2e+05,2,2,2,30,0,0,0,0,0,0,15639,30971,31277,23258,4546,6470,2000,1377,8011,165,2000,1000,0
18887,280000,2,2,1,31,0,0,0,0,0,0,94745,140030,125214,126426,126333,109953,6090,5024,5020,5093,3219,4024,0
18888,360000,2,2,2,31,-2,-2,-2,-2,-2,-2,20636,-9,-9,-9,1796,-90,4044,0,0,1805,0,18268,0
18889,250000,2,3,2,31,0,0,0,0,0,-2,45698,108246,111397,61650,0,0,5000,5000,3000,0,0,111200,0
18890,360000,2,2,1,30,0,0,0,0,0,0,196426,302778,299162,305251,262368,254340,12000,13000,13208,10000,9506,10002,0
18891,220000,2,1,2,28,1,2,0,0,0,0,171057,196807,191752,178560,170092,161850,7100,9025,8030,5639,6054,5100,1
18892,3e+05,2,2,2,28,-1,0,0,0,0,0,44207,69490,67107,28081,12767,4200,3000,2005,3036,5000,2200,1000,0
18893,320000,2,2,2,28,1,2,2,2,2,2,39105,167214,180484,176111,184620,189518,1867,16000,0,13000,8000,0,1
18894,180000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
18895,240000,2,2,1,27,0,0,0,2,0,0,16354,22546,21345,14852,18669,25175,1712,5000,0,10000,7000,2000,0
18896,20000,2,2,2,28,-1,-1,-2,-2,-2,-2,6733,0,0,0,0,0,1521,0,0,0,0,0,0
18897,70000,2,2,2,28,-1,-1,-1,-1,-1,-1,29261,340,-120,420,460,460,3000,0,1000,500,460,610,0
18898,250000,2,2,1,29,0,0,0,-1,0,-1,15208,33689,8108,19291,35882,18924,5059,3000,21000,20000,18924,22534,0
18899,50000,2,5,2,28,0,0,-1,0,0,0,10041,6500,6327,138485,140492,141006,1290,6327,135000,4700,5000,5000,1
18900,140000,2,1,2,28,1,2,2,2,0,0,34326,5689,8414,8062,5052,2806,2939,3000,0,200,0,0,1
18901,210000,2,2,2,27,0,0,0,2,0,0,3553,90745,96314,87862,79936,76971,3026,8000,14,3000,4500,3000,0
18902,280000,2,1,2,27,0,0,0,0,0,0,11150,113331,108567,110772,111946,111853,5000,5500,5500,4500,4400,4400,0
18903,30000,2,2,1,28,-1,-1,-1,2,-1,-1,17058,1672,836,836,836,1517,2847,836,0,836,1517,1394,0
18904,230000,2,1,2,28,-1,-1,-1,-1,-1,-1,16253,15557,18886,9476,5040,6070,7631,19030,10000,10000,6100,22000,0
18905,320000,2,1,2,28,-1,-1,-1,-1,0,0,9637,11684,18144,57687,49519,53478,8600,18500,57697,11000,15000,5000,0
18906,2e+05,2,2,2,29,-2,-2,-2,-2,-2,-2,1640,0,0,0,0,0,2500,0,0,0,0,5017,0
18907,220000,2,1,2,28,0,0,0,-1,-1,-1,124108,23506,12191,13775,12377,34458,5200,1000,13775,12377,34458,1269,0
18908,250000,2,2,1,28,0,0,0,-1,-1,-2,29772,8723,6282,2440,0,0,2025,3814,2452,0,0,0,0
18909,220000,2,1,2,28,-1,-1,-1,-1,-1,-1,8909,4388,3638,7489,2684,9448,2627,3638,7489,2684,9448,5841,0
18910,2e+05,2,1,1,29,-1,-1,-1,-1,-1,-1,3995,742,742,742,742,316,1065,742,742,742,316,746,0
18911,50000,2,2,2,29,3,2,2,4,4,3,22959,600,600,600,600,300,1398,0,0,0,0,0,1
18912,130000,2,1,2,28,0,0,0,0,0,0,0,41670,42710,43399,44261,45188,0,2011,1700,1585,1641,4000,0
18913,280000,2,1,2,28,-1,-1,-1,-1,-1,0,11150,4160,3590,274,5274,8222,5000,3607,275,5275,3223,3335,0
18914,50000,2,2,2,28,1,3,3,2,2,2,20035,47923,46898,45849,48258,48341,2500,0,0,3500,1000,3500,1
18915,110000,2,2,1,28,1,2,0,0,0,0,45341,58467,59760,60990,61960,65233,4054,3000,3000,3000,5000,0,1
18916,60000,2,2,1,28,1,-2,-1,-1,-1,0,15090,146,1000,2525,1498,499,1500,1006,2525,1504,1,649,0
18917,1e+05,2,1,2,29,0,-1,0,-1,-1,0,45341,8560,4725,8933,11784,9927,2000,1600,8933,11784,199,8287,0
18918,50000,2,2,2,28,2,0,0,0,0,0,19868,5875,7612,8826,10113,11289,1219,2000,1500,1600,1500,1500,1
18919,230000,2,1,2,28,2,2,2,2,2,2,154970,159438,163684,166163,168592,171923,7788,8150,6500,6500,6000,0,1
18920,280000,2,1,2,28,2,0,0,0,0,0,12477,55997,46392,36172,25767,16791,1515,1614,1227,655,2000,5000,1
18921,160000,2,1,2,28,0,0,-2,-2,-2,-1,9167,0,0,0,0,150,3007,0,0,0,150,150,0
18922,150000,2,2,2,28,0,0,0,0,0,0,41659,46576,43583,45569,46533,47653,2134,2500,3000,2000,2000,3000,0
18923,320000,2,1,2,28,0,0,0,-2,-2,-2,276436,205150,0,0,0,0,10437,0,0,0,0,0,0
18924,2e+05,2,2,2,29,0,0,0,0,0,0,52175,65072,61652,62788,57325,53415,6278,2312,2237,2038,2000,2127,0
18925,120000,2,2,2,29,0,0,0,0,0,0,47121,63335,66278,68928,67963,67900,3780,3500,3500,1902,2091,3000,0
18926,50000,2,2,1,29,2,2,2,2,2,2,26330,26002,27293,26551,30223,30592,1485,2000,0,4400,1600,0,0
18927,230000,2,2,1,26,0,0,0,0,0,0,59762,95634,94933,96554,65905,1528,5410,3500,5000,5000,1000,0,0
18928,320000,2,2,2,28,2,0,0,0,0,0,249265,258413,256033,245772,243818,245235,10040,11068,9035,9018,9018,9030,1
18929,1e+05,2,1,2,29,2,2,2,0,0,0,40173,9370,9078,10267,10350,10564,2700,0,1500,550,529,531,1
18930,130000,2,1,1,30,-2,-2,-2,-2,-2,-2,73521,6370,2342,810,9743,1000,6000,2342,810,10253,1000,7079,0
18931,210000,2,1,2,31,-1,-1,-1,-1,-1,-1,1723,326,326,326,326,326,330,326,326,326,326,326,0
18932,150000,2,2,2,31,0,0,-2,-1,0,0,21842,0,0,51750,51295,53257,2500,0,52066,2000,3000,3000,0
18933,220000,2,1,2,31,1,-2,-2,-1,-1,-1,3569,4195,0,2907,2400,945,3663,0,2907,2400,945,0,0
18934,360000,2,2,1,32,0,0,0,0,0,0,33765,16500,17493,17215,17248,17763,5864,1275,1281,617,793,1000,0
18935,30000,2,3,1,28,1,2,2,0,0,0,13294,34742,33907,36032,38114,40332,1235,0,3000,3000,3000,5000,0
18936,120000,2,2,1,34,0,0,0,2,0,0,14088,51328,51053,43611,19785,20104,2000,4100,0,900,2000,1000,0
18937,70000,2,2,1,28,1,2,2,2,2,2,25588,59121,63389,60919,57800,58698,1198,5229,18,3779,1764,0,0
18938,210000,2,1,2,28,-1,-1,0,0,0,0,180387,52720,107861,112533,118699,41329,8984,57861,12533,8699,1329,13580,0
18939,50000,2,2,1,28,0,0,0,2,2,2,48057,45919,50784,43238,30248,27447,1996,6000,0,3500,0,1100,0
18940,240000,2,3,1,28,0,0,0,0,0,0,128891,130535,129888,133690,137720,140536,7662,5500,6000,10000,5000,5000,1
18941,2e+05,2,1,2,28,1,-1,-1,-1,-1,0,4603,13894,24782,1927,8200,3867,2000,24831,2358,8210,19,0,0
18942,160000,2,2,2,30,0,0,0,0,0,0,38635,40612,32801,14664,17092,18820,3044,1306,3400,3000,2000,0,0
18943,140000,2,1,1,31,-1,-1,-2,-2,-2,-2,31283,0,0,0,0,0,4000,0,0,0,0,0,0
18944,320000,2,2,2,30,0,0,0,0,0,0,216591,203735,181531,52119,48386,35425,10600,5552,1781,3021,3008,3015,0
18945,340000,2,1,1,30,0,0,0,2,0,0,27855,27871,55277,38259,8266,13200,4905,30300,179,5415,10000,10000,0
18946,160000,2,1,2,31,-1,-1,-2,-1,0,0,9097,-175,-175,3392,3567,0,2003,0,3567,175,0,0,0
18947,150000,2,2,2,30,1,2,0,0,0,0,18037,5391,6442,7458,8177,111816,2000,1300,1281,1000,103860,4346,1
18948,260000,2,2,1,32,1,2,0,0,0,0,142826,139756,136012,136466,136929,132179,6560,5400,5200,5000,4667,5000,0
18949,20000,2,3,0,32,-1,-1,2,-1,0,0,17231,652,326,978,652,326,1300,0,978,0,0,326,0
18950,290000,2,2,1,32,0,0,0,0,0,0,76433,78200,79726,80890,81615,75661,4449,3700,3600,3000,3000,3000,0
18951,40000,2,2,2,23,1,2,0,0,0,0,26587,32359,33849,34522,33501,32129,1507,2000,1389,1068,3000,2508,1
18952,20000,2,3,1,23,2,3,2,2,2,0,14043,7966,9331,9729,9424,9621,1267,1642,700,0,349,872,1
18953,1e+05,2,1,2,26,0,0,0,0,0,0,64489,65577,53264,51464,96184,49104,2000,2888,1800,2000,1900,1760,0
18954,120000,2,2,2,23,0,0,-1,-1,-1,-1,49296,45756,9187,5408,12920,9656,3000,9187,5408,12920,9656,4737,0
18955,50000,2,1,2,23,0,0,0,0,0,0,44912,12662,13367,14046,14425,14024,1800,1300,1300,600,600,600,0
18956,50000,2,2,2,23,0,0,0,0,0,0,19326,50974,50021,49353,30439,29890,1678,2456,3288,1230,1085,1252,1
18957,60000,2,5,2,39,-1,-1,-1,-1,-1,-1,17562,264,264,264,0,678,1800,264,264,0,942,0,0
18958,150000,2,2,1,28,2,2,2,2,2,2,26846,115647,121304,122331,125296,127788,4000,9000,4500,5000,4639,0,1
18959,230000,2,1,1,30,0,0,0,0,-1,0,21576,30341,25981,24092,65840,56538,6380,5000,5000,65840,2000,2000,0
18960,2e+05,2,2,2,30,-1,-1,-1,-1,-1,2,67864,2186,0,290,707,161,4944,0,290,1209,0,7705,0
18961,180000,2,1,2,29,-2,-2,-2,-2,-2,-1,24724,-792,-792,-792,-792,69708,3300,792,0,0,70500,1688,1
18962,180000,2,1,2,29,1,2,2,2,2,2,5981,66567,67564,67443,65106,70258,1900,3200,2500,0,6918,3520,0
18963,210000,2,2,2,30,0,0,0,0,0,0,5649,84278,86977,89575,91382,93320,1942,3428,3399,2546,2671,2939,0
18964,80000,2,2,2,29,-1,-1,-1,2,0,-1,10348,1443,4545,2886,1443,3743,1400,4545,0,0,3743,3000,1
18965,140000,2,2,2,29,0,0,0,0,0,0,59466,47742,45529,42805,38017,39239,2100,2105,2447,1200,3000,2000,0
18966,320000,2,1,2,29,-2,-2,-1,0,0,0,43379,396,47581,48070,47523,45834,5011,47581,1715,1700,1850,2000,0
18967,70000,2,1,2,29,0,0,0,0,2,0,38298,18550,20245,22904,22238,23870,2174,2000,3000,0,2000,2200,0
18968,430000,2,2,2,30,0,0,-2,-2,-2,-1,279640,0,0,0,0,330982,17029,0,0,0,330982,30000,1
18969,130000,2,5,1,27,0,0,0,0,0,0,40623,60663,49181,34072,33419,33925,5000,1600,2000,1000,1100,900,0
18970,4e+05,2,1,2,28,0,0,0,0,0,0,58971,30873,32033,51373,52553,53505,4677,1660,20000,2030,1951,3000,0
18971,2e+05,2,1,2,28,-1,-1,-1,-1,-1,0,21309,6398,16271,27825,14489,37137,7000,16312,27829,14503,33633,10982,0
18972,210000,2,1,2,28,0,-1,0,0,-1,0,38546,6942,24680,41291,10623,10765,2481,24000,22000,20000,5000,3000,0
18973,150000,2,1,2,28,3,2,0,0,2,0,21697,48856,49899,53407,51951,53195,1138,1831,4339,0,2083,1939,0
18974,80000,2,1,2,28,0,0,0,0,0,0,40992,50149,45546,46587,47519,51346,2059,2100,2100,2000,4600,0,0
18975,280000,2,1,2,28,0,0,0,0,0,0,28995,29909,40618,52288,70000,100000,4501,11000,12288,20000,30000,590,0
18976,150000,2,1,2,28,0,0,0,0,0,0,9755,20335,21699,22460,20345,42123,2836,2000,1500,3000,721,1200,0
18977,390000,2,1,2,29,0,0,0,0,-1,-1,85557,10863,5342,7395,367,13804,7059,2000,3500,367,16024,3500,0
18978,2e+05,2,1,2,29,0,0,0,0,0,0,4603,38724,40096,41130,42144,43114,2000,2000,2000,2000,1800,1800,0
18979,170000,2,1,2,29,0,0,0,0,0,0,8040,53294,53779,54166,55265,56425,2573,1941,2000,2000,2049,2222,0
18980,120000,2,2,2,32,-1,-1,2,-1,0,-1,39105,298,298,13764,5290,924,1971,0,13764,0,924,6635,0
18981,30000,2,2,2,32,-2,-2,-2,-2,-2,-2,1825,3789,3459,528,6918,0,1200,3459,528,6918,0,0,0
18982,230000,2,2,2,32,0,0,0,0,0,0,102087,48060,30490,44071,55405,63422,4557,3008,20000,20004,20000,2000,0
18983,3e+05,2,3,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
18984,150000,2,2,1,33,0,0,0,0,0,0,23424,88443,88681,87364,87742,87943,4485,3214,4001,3254,3325,3500,0
18985,250000,2,2,2,30,0,0,0,0,0,0,160161,231582,226909,135626,138520,141280,8200,9859,4147,3691,3700,3729,0
18986,210000,2,1,2,30,0,0,0,0,0,0,101494,102512,116813,125616,115314,114153,6170,16020,13000,7012,5000,8000,0
18987,50000,2,2,1,30,0,0,0,0,0,0,32822,40581,40543,39943,38895,37726,1688,2000,2000,1400,1300,2000,0
18988,250000,2,1,2,30,0,0,2,2,0,0,203393,203187,209286,188243,188668,190192,9480,12200,0,7000,7000,7300,0
18989,2e+05,2,1,2,30,3,3,2,2,2,2,67864,95434,97410,98611,100787,102261,4944,4400,3700,4700,3300,3700,0
18990,50000,2,2,1,31,0,0,0,0,0,0,18684,50724,50453,19703,19345,20106,2472,2039,1237,634,5000,844,0
18991,50000,2,2,1,32,0,0,0,0,0,0,6933,38623,67203,39764,39583,39839,1603,2000,2014,2503,2103,2221,0
18992,110000,2,2,1,32,2,2,3,2,0,0,46970,73190,71489,68981,66577,71013,2000,0,0,2500,5500,0,0
18993,2e+05,2,1,2,31,-2,-2,-2,-2,-2,-2,8958,376,569,378,378,378,2115,569,378,378,378,378,0
18994,60000,2,2,2,28,0,0,0,0,0,0,23785,26253,27064,27884,29190,25789,1500,3000,2000,2000,1069,1074,0
18995,2e+05,2,1,2,30,0,0,0,0,0,0,20708,90375,81572,71451,68530,66844,3200,3007,3200,3000,3500,2600,0
18996,20000,2,2,1,30,0,0,0,0,0,0,15908,17763,18854,19972,18090,19842,1498,2382,1500,605,2000,2000,0
18997,360000,2,2,1,36,0,-1,2,-1,0,0,1809,1079,799,1883,587,0,444,0,1883,0,0,0,0
18998,290000,2,2,1,28,0,0,0,0,0,2,190453,225079,229947,233122,246414,253338,10000,10000,8507,17215,11000,0,0
18999,230000,2,2,2,30,-1,-1,0,-1,-1,-1,39936,18412,16580,416,416,416,3254,1416,16580,416,416,416,1
19000,140000,2,1,2,29,0,0,2,2,2,2,13654,76632,74853,78789,77084,80572,2900,0,5816,0,5364,0,1
19001,170000,2,1,2,29,-1,-1,-1,-1,-1,-1,24458,176,0,540,100,2600,5000,0,540,100,2600,704,0
19002,170000,2,1,1,27,1,-2,-1,2,0,0,24458,2500,653,653,653,0,5000,653,0,0,0,1300,0
19003,120000,2,1,2,27,-2,-2,-2,-2,-2,-2,2667,2635,636,2538,1735,2054,444,636,4001,1735,2054,2581,0
19004,2e+05,2,1,2,29,0,0,0,0,0,0,21309,20896,18193,18652,14545,18545,7000,5000,3000,2000,2000,6000,0
19005,360000,2,2,2,30,0,0,-1,-1,-1,-1,137264,99961,7968,1816,5549,1234,6000,8007,1825,5563,1240,0,0
19006,210000,2,2,2,29,0,0,0,0,0,0,26330,114053,117602,119119,120030,122510,2109,5800,5800,4300,4500,4500,0
19007,90000,2,2,2,30,-2,-2,-2,-2,-2,-2,31652,14770,7817,416,270,0,2500,7832,416,270,0,0,0
19008,230000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,0,846,846,0,846,0,846,846,0,846,500,0
19009,70000,2,5,2,30,0,0,0,0,0,-1,38298,47664,38192,39234,20960,360,2174,2000,2000,3000,360,360,0
19010,330000,2,1,2,29,0,0,0,0,0,0,215521,202806,207050,201114,190921,191781,10000,10000,10000,10000,7000,10000,0
19011,360000,2,3,2,29,0,0,0,0,0,0,93669,319838,303679,271773,198604,149923,13102,10691,10373,7901,5328,5061,0
19012,50000,2,3,2,30,2,0,0,-1,-1,-2,11329,4989,2065,1000,0,0,1250,1000,1000,0,0,0,1
19013,150000,2,1,1,30,-1,-1,-1,-1,-1,0,13785,3534,6484,12287,21888,19960,3200,6484,12306,21888,0,134,0
19014,50000,2,3,1,31,-2,-2,-2,-2,-2,-2,17962,565,1990,0,0,0,1500,2009,0,0,0,0,1
19015,50000,2,3,1,37,0,0,0,0,0,0,14421,41106,41843,42839,43690,44232,1966,1701,1697,1548,1620,1774,0
19016,80000,2,4,1,48,-2,-2,-2,-2,-2,-2,12001,0,0,0,0,0,1500,0,0,0,0,0,0
19017,280000,2,2,1,36,0,0,0,0,0,0,115293,185959,179458,162482,158137,157956,7600,5902,7061,4902,6057,5381,0
19018,50000,2,2,2,27,0,0,0,0,0,0,25387,21511,20952,21873,22319,24371,1440,1392,1313,759,2371,3294,0
19019,160000,2,1,2,28,-1,-1,-1,0,0,0,8766,148,377,4229,6109,8832,1398,377,4000,2109,2832,316,0
19020,280000,2,1,2,28,-1,0,0,0,0,0,72897,68394,70305,65626,64638,67498,5100,5000,5000,5000,5000,5000,0
19021,340000,2,1,2,28,0,0,0,0,0,0,238973,250252,250169,249495,192368,196585,10000,9900,10907,7000,8000,7535,0
19022,90000,2,2,1,34,2,2,2,2,2,0,17938,44019,45020,45785,44750,45578,1800,2000,1800,0,1700,3600,1
19023,350000,2,2,2,35,-1,0,0,-1,-1,-1,14925,3853,4012,821,821,821,4342,1084,821,821,821,821,0
19024,50000,2,2,1,42,2,2,0,0,0,0,28404,27204,28234,28272,28494,28182,1500,2000,2483,1003,969,1208,1
19025,170000,2,2,2,26,0,0,-2,-2,-2,-2,27324,0,0,0,0,0,2000,0,0,0,0,0,0
19026,360000,2,2,2,28,1,2,2,0,0,0,209176,215231,204369,186201,183518,148169,12013,54,7530,7648,6310,3312,1
19027,90000,2,2,1,29,0,0,0,0,0,0,46652,62048,49814,45292,43190,39457,2134,2500,2010,2000,2000,2000,1
19028,30000,2,2,1,30,0,0,0,0,0,0,29164,28901,28883,29411,24602,22760,1725,1655,1513,499,688,0,0
19029,250000,2,2,2,35,0,0,0,0,0,0,206803,241711,205944,210513,214696,219218,9000,7481,8000,7682,7979,13350,0
19030,70000,2,1,1,45,2,0,0,0,0,0,26293,27196,28445,26766,27152,28355,2000,1731,1742,1128,1800,1200,1
19031,50000,2,3,3,49,0,0,0,0,0,2,47906,50361,48762,49671,22895,19501,1794,2110,2010,1600,0,750,0
19032,50000,2,2,2,34,0,0,0,0,0,0,49052,48427,48069,49081,48485,49484,1966,3008,2812,2000,2000,2000,0
19033,50000,2,2,2,34,1,2,2,2,2,2,7384,25608,28781,28000,29779,27343,1350,3600,0,2524,0,1139,0
19034,50000,2,2,1,45,0,0,0,0,0,0,18462,30395,27294,27216,26432,30692,1800,1762,1717,966,5739,1577,1
19035,5e+05,2,2,1,42,0,0,-2,-2,-2,-2,80748,0,0,0,0,0,6000,0,0,0,0,0,0
19036,50000,2,2,1,41,1,2,2,2,2,2,11150,25330,26620,26889,26158,27737,2000,2000,1000,0,2000,0,1
19037,50000,2,2,1,36,0,0,0,0,0,0,47606,32918,33998,34852,14163,14362,1800,2500,2000,1000,1000,1000,0
19038,50000,2,1,2,22,0,0,-2,-2,-2,-2,17938,0,0,0,0,0,1500,0,0,0,0,0,0
19039,80000,2,2,2,26,0,0,0,0,0,0,19481,43310,40275,37800,37323,34396,1410,2500,3000,3000,2000,3000,0
19040,50000,2,1,2,26,1,2,2,2,0,0,23908,15374,16141,15593,15908,16757,1800,1300,0,564,1100,1000,1
19041,180000,2,3,1,43,0,0,0,0,0,0,10265,110822,107782,84743,78804,76584,1363,5081,6041,3023,4049,6013,0
19042,250000,2,2,1,23,0,-1,0,0,0,0,14476,48796,50206,50831,42731,43224,7020,2500,2031,1274,1500,1600,0
19043,50000,2,2,2,23,2,2,2,0,0,2,19624,17461,16892,18013,19315,19859,1756,0,1400,1600,1000,0,1
19044,1e+05,2,2,2,23,0,0,-2,-2,-2,-2,43507,0,0,0,0,0,2600,0,0,0,0,0,0
19045,230000,2,1,2,29,-2,-2,-2,-2,-1,-1,26587,-11,-11,-11,2572,9532,0,0,0,2583,9566,145007,0
19046,80000,2,2,1,30,0,0,0,0,0,0,6480,6973,7235,8248,8412,8589,1446,1124,1137,301,312,373,0
19047,330000,2,1,1,39,0,0,0,0,0,0,81382,46006,48123,50195,51942,55963,6100,3000,3000,3000,5000,2000,0
19048,240000,2,2,1,46,0,0,0,0,0,0,32236,83900,86897,90399,85698,88400,4000,5000,5600,3000,4000,4500,0
19049,210000,2,1,1,40,0,0,0,0,0,0,83756,47930,53615,55117,57192,63229,4054,6500,3000,3000,7000,2500,0
19050,160000,2,1,1,30,3,4,4,4,4,3,10376,101614,101072,105252,102742,100884,6400,1900,6686,0,0,0,1
19051,20000,2,2,2,30,3,2,0,0,0,0,14476,18702,18331,19111,15211,13562,1489,2346,1400,304,271,0,1
19052,240000,2,1,1,31,-1,-1,0,0,0,0,45406,8078,27201,27879,28420,39206,4082,20000,2000,2000,12000,0,0
19053,20000,2,2,1,26,1,2,2,2,2,4,15695,15252,18093,18499,20898,19999,1200,3103,1000,3000,0,0,1
19054,60000,2,3,1,37,0,0,0,0,0,0,47381,75329,64228,49103,48649,49701,2105,2500,1800,2000,1800,2000,1
19055,50000,2,2,1,42,0,0,0,0,0,0,29391,31546,28405,27959,27785,28123,2000,1800,1729,945,1149,1200,0
19056,50000,2,3,1,35,2,2,2,2,2,2,26650,52163,51060,54200,52734,55903,1700,0,4600,0,4200,2200,1
19057,60000,2,2,1,38,0,0,2,2,0,0,12174,29803,30766,29918,29071,29527,1400,1734,0,1148,1034,2667,0
19058,210000,2,1,2,25,1,2,0,0,0,0,26330,88596,89218,63243,42510,41221,2109,4950,2400,1200,1400,1203,1
19059,80000,2,1,2,25,0,0,0,2,0,0,60000,47278,44993,36782,30442,29636,2743,4000,0,1200,1250,1300,0
19060,90000,2,2,1,27,2,0,0,0,2,0,35238,64961,66334,70312,68585,70027,2600,3014,5700,0,2700,2800,1
19061,30000,2,2,1,27,0,0,-1,-1,-1,-1,15859,8280,3403,1999,500,0,1700,3423,2005,501,0,0,1
19062,90000,2,5,1,28,0,0,0,0,0,0,30101,137472,118583,95094,50999,35383,2121,4500,2524,2000,2000,92000,0
19063,250000,2,1,2,29,0,0,0,0,0,0,45698,95550,96273,91059,92609,95184,5000,4000,4000,3500,8000,5000,0
19064,150000,2,1,1,31,0,0,0,0,0,0,27163,60697,61139,56609,47819,43471,3290,4000,3000,3000,3000,2000,0
19065,30000,2,2,1,31,1,2,2,0,0,0,28658,30109,29349,29400,30000,0,2000,0,1000,600,0,0,0
19066,90000,2,2,1,32,2,2,0,0,0,2,40434,68660,70081,70899,75331,74005,3000,3126,2578,5616,0,3000,1
19067,30000,2,2,1,41,0,0,0,0,0,0,26551,21484,7145,2424,822,0,2000,1049,1000,0,0,0,0
19068,160000,2,2,1,37,0,0,0,0,0,0,0,35173,35828,36126,36587,36957,0,1894,1582,1433,1486,1327,0
19069,50000,2,2,1,40,0,0,0,0,0,0,48057,47238,47722,32920,28471,28834,1996,1871,1800,1100,1200,1040,0
19070,30000,2,3,1,35,2,2,2,2,2,2,26042,27160,26444,28694,27936,29930,1700,0,3000,0,2600,0,1
19071,150000,2,1,1,35,0,0,0,0,0,0,9755,12092,15516,17373,17950,18363,2472,3643,2500,1000,689,1000,0
19072,360000,2,3,1,39,0,0,0,0,0,0,1192,149672,140068,140367,141710,146578,4,7000,7000,5000,7000,5000,0
19073,60000,2,2,1,35,0,0,0,0,0,0,37958,14418,17217,16486,17390,19021,1618,3445,1099,1393,3045,1003,0
19074,30000,2,2,1,33,0,0,-1,0,0,0,12050,157,30321,29225,29575,28850,1200,33635,1368,1108,958,1353,0
19075,330000,2,1,1,37,0,0,0,0,0,0,137952,161671,156296,156248,120518,122649,9425,8000,5028,5000,5000,10000,0
19076,250000,2,1,1,39,1,2,0,0,0,2,122157,145908,119161,120662,127815,125098,6300,6000,5000,9000,0,6000,0
19077,2e+05,2,2,1,36,0,0,0,0,0,0,32976,140869,144954,101342,80819,81022,5500,6704,3712,3000,3890,3500,0
19078,50000,2,3,1,40,1,2,2,2,2,2,27660,41495,42520,42997,41698,43976,1555,2000,1800,0,3434,1708,0
19079,30000,2,3,2,45,0,0,0,0,0,0,16354,4382,5008,5627,6159,6677,1725,1091,1100,1000,1000,1000,0
19080,170000,2,1,2,29,0,0,0,0,0,0,9035,66502,54263,47562,43735,43509,1966,5040,2000,2000,12000,5000,0
19081,4e+05,2,1,2,29,0,0,0,0,0,0,67253,231500,197027,198293,197841,205864,7700,10292,8900,7200,14300,10000,0
19082,450000,2,1,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
19083,30000,2,3,1,32,0,0,0,0,2,0,9126,10856,10822,13627,10852,12676,1300,2000,3000,0,2000,3000,1
19084,20000,2,3,2,32,2,2,2,0,0,2,20985,26021,24419,23541,10576,6985,1406,0,2000,1000,0,4000,1
19085,140000,2,3,2,34,-1,-1,2,0,0,-1,32357,7929,7667,26900,31500,33920,3004,0,20000,5000,33920,0,0
19086,150000,2,1,1,29,0,0,0,0,0,0,31214,68532,69475,69582,69589,68728,3000,3300,3100,2800,2600,2940,0
19087,220000,2,2,1,37,0,0,0,0,0,0,7451,78089,75159,76602,76896,78588,2200,3333,3310,2900,3040,3500,0
19088,50000,2,3,1,29,2,2,0,0,0,0,19397,55607,54882,53894,52382,53947,1700,2700,2450,1830,4300,6500,1
19089,20000,2,2,2,27,-1,2,0,0,0,2,16253,19403,13536,17623,18662,10243,444,2072,15000,1500,0,10000,0
19090,340000,2,1,2,31,0,0,0,0,0,0,192551,202429,206210,208752,209083,208463,9104,9000,8910,7570,7751,8200,0
19091,50000,2,3,1,34,0,0,-1,0,0,0,24002,6747,19948,20231,20757,18357,1725,19948,3000,3002,1002,2102,0
19092,50000,2,2,3,31,2,2,3,2,2,2,39236,42816,42838,43335,44220,45159,1931,1000,1500,1900,1800,1200,1
19093,250000,2,2,1,34,0,0,0,0,0,0,14202,142118,139750,142730,144083,130791,5800,6600,6800,5600,4900,5100,0
19094,60000,2,3,1,45,0,0,0,0,0,0,44912,42652,42306,41579,40669,39301,2000,2100,1837,1400,1486,1572,0
